location;start_date;end_date;day;plotid;municipality;U_landscape;U_local;urb_cat;phylum;class;order;suborder;length;width;area;biomass_indiv;n_indiv;sizeclass;ord_sub;func_species
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,7;0,7;1,19;0,132701109;1;SC04;HEM_STE;SC04_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,7;0,7;1,19;0,132701109;1;SC04;HEM_STE;SC04_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;1,3;2,99;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,7;1,4;3,78;0,377521855;1;SC06;HEM_STE;SC06_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,7;1,4;3,78;0,377521855;1;SC06;HEM_STE;SC06_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;1;1,9;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;1;1,9;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,6;0,7;1,12;0,115710069;1;SC04;HEM_STE;SC04_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,2;1,2;2,64;0,237648594;1;SC05;HEM_STE;SC05_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,5;0,95;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,5;0,95;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SG;07/09/2021;14/09/2021;249;P01;Gent;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,5;1,1;2,75;0,317252031;1;SC06;HEM_STE;SC06_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,6;1,14;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,6;1,14;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,9;1,89;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,9;1,89;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,9;1,89;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,9;1,89;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,9;1,89;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,8;1,6;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,7;1,33;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,2;0,6;0,72;0,060396199;1;SC03;HEM_STE;SC03_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,2;0,6;0,72;0,060396199;1;SC03;HEM_STE;SC03_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,2;0,6;0,72;0,060396199;1;SC03;HEM_STE;SC03_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,2;0,6;0,72;0,060396199;1;SC03;HEM_STE;SC03_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,2;0,6;0,72;0,060396199;1;SC03;HEM_STE;SC03_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,5;0,8;1,2;0,100006041;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,5;0,8;1,2;0,100006041;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,5;0,5;0,75;0,100006041;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,5;0,5;0,75;0,100006041;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,5;0,5;0,75;0,100006041;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,5;0,5;0,75;0,100006041;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;1;2;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;1;2;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;1;2;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;0,7;1,61;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,3;0,7;1,61;0,262763417;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,1;0,5;0,55;0,049614368;1;SC03;HEM_STE;SC03_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,1;0,5;0,55;0,049614368;1;SC03;HEM_STE;SC03_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,6;1,2;3,12;0,346656827;1;SC06;HEM_STE;SC06_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,8;1,68;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,8;1,68;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,8;1,68;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,8;1,68;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,8;1,68;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,6;1,26;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,6;1,26;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,6;1,26;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,6;1,26;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,6;1,26;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,2;0,7;1,54;0,237648594;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;3,5;1,1;3,85;0,678662373;1;SC08;HEM_STE;SC08_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;3,5;1,1;3,85;0,678662373;1;SC08;HEM_STE;SC08_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;3,5;1,1;3,85;0,678662373;1;SC08;HEM_STE;SC08_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;3,5;1,1;3,85;0,678662373;1;SC08;HEM_STE;SC08_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,7;1,26;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,7;1,26;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,7;1,26;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,7;1,26;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,7;1,26;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,7;1,26;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,8;0,7;1,26;0,150999619;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,7;1,47;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,7;1,47;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,1;0,7;1,47;0,213931924;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,4;1;2,4;0,289292649;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,4;1;2,4;0,289292649;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,4;1;2,4;0,289292649;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2,4;1;2,4;0,289292649;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,8;1,52;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,8;1,52;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,8;1,52;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;0,8;1,52;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SR;07/09/2021;14/09/2021;249;P01;Gent;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;2;0,7;1,4;0,191596593;1;SC05;HEM_STE;SC05_HEM_STE
P01SY;07/09/2021;14/09/2021;249;P01;Gent;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;1,2;2,28;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SY;07/09/2021;14/09/2021;249;P01;Gent;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;1,2;2,28;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SY;07/09/2021;14/09/2021;249;P01;Gent;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,9;1,2;2,28;0,170625183;1;SC04;HEM_STE;SC04_HEM_STE
P01SY;07/09/2021;14/09/2021;249;P01;Gent;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,7;1,1;1,87;0,132701109;1;SC04;HEM_STE;SC04_HEM_STE
P01SY;07/09/2021;14/09/2021;249;P01;Gent;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,7;0,7;1,19;0,132701109;1;SC04;HEM_STE;SC04_HEM_STE
P01SY;07/09/2021;14/09/2021;249;P01;Gent;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;HEMIPTERA;STERNORRHYNCHA;1,7;0,7;1,19;0,132701109;1;SC04;HEM_STE;SC04_HEM_STE
